order_id,order_date,product_id,amount
7723,2023-11-19,132,178.68
1184,2024-02-27,108,58.49
1521,2022-02-08,102,24.43
2248,2022-03-01,193,418.46
2002,2023-08-01,172,247.32
7266,2022-11-17,124,283.62
7444,2023-03-11,187,189.25
8017,2023-09-28,195,72.69
9585,2023-11-07,170,227.54
2617,2023-02-12,135,118.33
1660,2023-01-21,188,419.65
6524,2023-11-02,119,493.46
8616,2023-07-23,180,445.1
6250,2022-03-19,153,266.5
8512,2022-07-13,199,315.93
7905,2022-10-12,189,474.32
1319,2023-06-11,118,271.65
9775,2023-06-08,159,321.1
4600,2023-09-05,136,316.47
6960,2022-06-05,102,355.52
6279,2022-12-06,191,321.94
9773,2022-05-05,185,337.0
2767,2024-05-20,118,364.32
2798,2022-10-07,152,405.5
9949,2024-06-24,145,204.51
1282,2023-09-14,179,374.19
7337,2024-04-25,155,54.6
6166,2024-05-18,169,438.71
8121,2023-10-20,130,148.57
8409,2023-12-29,152,204.71
6489,2024-06-28,133,402.79
5896,2023-11-05,130,320.31
1130,2022-05-08,159,157.77
2293,2022-11-10,110,116.57
7059,2022-11-28,199,479.07
7957,2022-05-30,105,48.45
1060,2023-03-30,126,7.15
3211,2022-02-05,106,338.1
7276,2023-11-16,148,309.16
6363,2023-02-24,195,370.12
9152,2022-01-22,171,367.16
8973,2022-07-25,159,432.31
1037,2023-10-01,132,461.44
6990,2024-04-27,146,388.64
6438,2022-12-22,143,119.98
8677,2023-03-16,178,234.43
1473,2023-12-30,126,322.65
1058,2022-04-06,193,271.99
3636,2022-06-13,121,83.65
3614,2022-05-28,146,296.69
8296,2023-06-14,192,443.83
5999,2022-10-21,147,212.17
9276,2022-07-14,129,336.12
4797,2023-10-25,101,309.89
3674,2023-04-25,114,191.64
7436,2024-05-26,146,284.81
4120,2022-05-03,126,109.05
3076,2023-02-04,170,275.32
4190,2023-11-30,126,400.42
5787,2023-03-28,184,380.68
7056,2023-10-23,112,182.19
8494,2022-04-14,154,60.48
4577,2024-01-25,116,400.97
5741,2023-04-07,174,136.19
7832,2024-01-13,158,31.26
3581,2023-12-19,109,225.37
4787,2023-12-11,132,371.04
9707,2023-01-31,177,405.2
8103,2022-12-03,136,491.19
1932,2023-08-22,107,98.76
2663,2022-05-22,132,150.43
9748,2022-11-13,106,306.7
8914,2023-12-12,133,406.62
5852,2023-07-12,170,120.87
2104,2024-03-10,106,207.91
2270,2023-06-11,140,207.16
4646,2023-07-10,199,387.6
6087,2023-02-05,154,124.26
5723,2023-11-12,106,484.54
3054,2022-11-06,183,257.68
7658,2023-05-10,117,144.62
2842,2023-07-10,142,145.72
3802,2023-09-02,177,14.06
8735,2024-02-12,139,347.75
9201,2022-04-19,152,389.09
9313,2024-03-05,113,21.05
7105,2023-01-07,120,295.04
3560,2024-05-04,156,391.93
4037,2023-09-08,190,191.24
9632,2024-02-07,145,219.21
3749,2024-06-09,125,184.0
1590,2022-07-25,190,161.25
2368,2024-04-26,123,248.12
2361,2022-02-12,104,87.22
9128,2024-05-14,141,223.14
4773,2022-09-02,191,471.2
3064,2022-10-14,142,18.56
3415,2022-12-21,131,86.55
3951,2024-02-24,187,389.96
6616,2023-04-21,105,70.37
8975,2022-03-24,173,139.28
8101,2022-04-20,166,230.15
6003,2022-07-09,106,471.87
9306,2024-03-10,128,95.83
7243,2024-06-27,133,461.93
7581,2022-09-08,106,360.67
9330,2023-12-25,180,337.22
5923,2022-10-18,176,363.15
7467,2023-10-07,157,20.47
5941,2022-07-20,184,53.96
7437,2024-03-07,130,170.75
7076,2022-11-22,172,41.61
6648,2023-05-26,144,493.86
9001,2023-02-13,146,292.3
2315,2023-08-30,176,246.24
1073,2024-02-29,180,393.83
9675,2024-04-16,171,488.59
2549,2023-05-23,172,477.79
2359,2024-01-01,172,397.57
2896,2023-08-24,139,191.7
7659,2022-03-13,129,37.65
6246,2022-09-04,161,53.7
7967,2023-10-03,170,5.57
7661,2023-12-25,116,5.94
1510,2024-05-04,104,468.53
9614,2023-08-31,180,463.87
3432,2023-08-10,100,335.44
2906,2023-07-20,179,364.7
1064,2022-12-10,180,259.04
5928,2022-02-23,193,122.73
5710,2023-12-31,130,457.62
7124,2023-06-12,134,142.46
8837,2023-09-03,171,371.14
1800,2023-06-16,129,126.49
7063,2023-07-12,184,435.72
9469,2022-07-12,114,327.36
7109,2024-06-13,197,323.13
7659,2022-02-27,155,53.2
2238,2023-03-13,159,212.64
7582,2022-04-21,126,264.83
5523,2022-05-09,101,150.55
6620,2024-04-28,173,441.08
2486,2023-12-07,163,419.65
5681,2024-05-01,104,249.34
5470,2022-11-22,190,173.32
6619,2022-01-08,167,401.76
9284,2022-01-29,112,102.46
8177,2022-04-22,180,40.4
6441,2023-11-04,184,27.63
2840,2022-05-11,122,24.15
6397,2022-07-07,196,247.0
2621,2023-11-06,149,131.38
2561,2023-12-10,178,346.74
6849,2023-04-20,177,328.68
2416,2022-12-30,172,273.3
5190,2022-07-23,136,179.66
6054,2022-07-31,129,425.98
2130,2023-09-13,192,356.3
4597,2022-10-03,122,139.41
3118,2022-03-14,133,253.34
1663,2023-11-10,163,82.35
3634,2024-02-11,154,167.74
3774,2022-08-31,170,498.58
7194,2024-02-26,108,115.8
4969,2022-04-12,103,350.66
4490,2023-11-16,165,123.02
2523,2022-06-20,190,469.38
9053,2023-10-15,132,158.52
1987,2024-06-27,131,176.61
8915,2022-07-07,143,298.96
7403,2023-03-17,136,296.12
6321,2022-03-27,190,291.64
4845,2023-04-21,191,288.76
7301,2022-02-21,166,159.53
1098,2022-04-21,159,220.03
3288,2024-05-26,158,298.75
5297,2024-05-03,135,337.28
9825,2022-02-12,148,130.3
8796,2022-07-30,150,352.23
8263,2022-07-19,107,462.02
9770,2024-03-20,149,380.17
4959,2024-05-07,140,46.7
8385,2024-01-22,137,237.22
9464,2023-09-19,185,220.46
6338,2022-01-26,177,171.57
5881,2022-10-26,178,248.2
4954,2022-03-18,154,222.62
4927,2022-05-17,167,8.05
9644,2022-01-20,117,122.09
5911,2023-03-16,164,110.82
1413,2022-07-30,163,177.88
2550,2024-01-22,111,91.36
5526,2023-07-05,140,38.56
8141,2023-03-11,141,102.32
7571,2024-02-19,159,427.82
2946,2022-07-26,149,399.53
6203,2023-03-15,180,223.84
1191,2024-02-18,182,439.52
1040,2023-10-28,135,120.17
6892,2022-02-11,147,294.18
4449,2023-02-15,170,75.75
9327,2023-06-07,172,417.53
6909,2024-03-16,107,69.64
2941,2023-09-02,124,20.77
5221,2023-03-03,106,140.35
8524,2022-10-02,107,450.96
7543,2023-03-24,187,69.08
7222,2024-06-20,180,168.68
9580,2024-06-02,175,161.63
2558,2024-01-12,130,401.81
3121,2023-01-04,111,213.66
2028,2022-08-08,156,307.73
9273,2023-07-31,165,205.17
6656,2024-05-16,111,277.97
9967,2022-08-20,126,35.91
4038,2022-11-24,145,190.14
2878,2023-03-19,106,428.28
3271,2022-02-21,160,347.08
2607,2024-06-04,157,491.01
4139,2023-01-11,157,395.02
1605,2022-09-20,112,228.5
5735,2022-09-24,152,339.76
4665,2022-12-25,199,389.08
6852,2022-11-13,164,138.49
6462,2022-11-20,148,34.71
3144,2024-06-26,134,205.89
5270,2023-10-28,193,76.61
9107,2024-05-19,194,142.23
2376,2024-05-27,116,473.69
4462,2023-10-14,171,424.31
1347,2023-07-17,166,298.27
1000,2023-09-21,109,203.62
1062,2023-02-25,133,135.84
2783,2022-02-15,185,287.87
9417,2024-03-31,103,268.91
7566,2023-08-23,195,391.49
2042,2023-12-21,128,464.37
2234,2024-06-07,145,167.82
2984,2022-09-26,174,107.12
2594,2023-08-24,145,204.39
7257,2023-01-16,176,221.58
2952,2022-04-28,158,24.74
2695,2023-07-20,160,431.54
1954,2022-04-26,167,497.82
4291,2023-09-22,165,461.99
9548,2022-09-17,133,431.03
1968,2022-03-16,185,496.34
1241,2023-04-25,104,454.37
5234,2022-11-01,108,345.74
9338,2022-01-07,119,87.54
8349,2023-01-01,120,82.39
6161,2023-09-26,116,29.15
9734,2023-06-07,111,208.86
9883,2022-12-14,191,405.37
2025,2023-03-14,181,247.7
4359,2022-08-03,166,186.33
6257,2023-03-05,104,59.07
6736,2024-03-01,159,30.62
8679,2023-05-13,152,202.59
3951,2023-06-24,151,54.46
9921,2024-01-17,177,56.26
8389,2023-01-02,147,200.7
3555,2022-11-09,189,253.91
2150,2023-06-22,118,97.41
2735,2022-02-23,116,343.89
8931,2023-06-25,153,212.25
2038,2023-04-12,167,50.5
7369,2024-05-14,134,320.33
8127,2022-06-13,187,181.69
3912,2024-02-21,140,30.9
5840,2022-11-30,112,474.25
2242,2023-07-01,132,287.74
9964,2024-03-08,114,241.47
9098,2022-12-14,162,430.27
4412,2022-09-30,114,468.69
3499,2023-12-21,130,114.06
8160,2024-01-20,127,406.02
7110,2023-02-18,109,416.38
4545,2023-05-15,156,31.93
2213,2022-04-03,170,357.41
1418,2023-11-16,132,36.17
5960,2022-03-20,106,299.36
1788,2023-09-14,104,336.27
2871,2022-08-05,189,186.69
3025,2022-12-24,179,440.99
7264,2023-09-10,156,401.25
3446,2023-05-22,171,463.35
8429,2023-07-13,185,160.87
5823,2022-06-30,197,15.66
9752,2023-07-30,139,406.67
3651,2022-09-03,127,115.37
1539,2022-09-01,135,236.24
7499,2023-05-21,155,409.57
5755,2023-02-26,146,111.99
6959,2022-11-16,170,159.39
4289,2022-03-28,139,222.34
6546,2022-08-05,158,139.55
3758,2023-05-05,142,233.35
6311,2023-06-03,191,9.75
5107,2022-10-05,165,110.03
2895,2024-04-28,108,417.11
3500,2023-12-23,105,209.67
3829,2022-06-18,164,320.02
1047,2022-11-26,102,119.98
3364,2023-10-12,173,326.69
6666,2023-03-17,136,499.99
7458,2023-01-26,186,299.67
9945,2023-05-11,132,316.04
9177,2023-01-16,108,60.2
8630,2022-11-02,152,204.67
8931,2024-01-12,176,431.06
8058,2024-03-30,191,417.96
3802,2023-11-04,150,263.59
9594,2023-05-28,170,452.21
3086,2024-01-18,125,75.75
7724,2022-07-07,115,330.8
7155,2023-05-31,139,128.2
2149,2023-10-06,189,324.55
1062,2023-03-03,150,48.26
4153,2023-05-17,138,472.09
6938,2023-12-31,154,394.23
1751,2022-09-17,195,104.48
8776,2023-05-28,135,320.45
9849,2022-03-12,164,380.78
1700,2023-04-23,184,108.68
2540,2022-06-27,176,51.2
4032,2023-04-02,189,179.13
7167,2022-07-08,144,72.2
7364,2022-10-18,108,285.03
2983,2023-06-04,136,214.94
9506,2024-02-04,186,233.9
6796,2022-10-19,100,273.72
8648,2024-01-26,165,491.12
8894,2023-09-27,162,397.35
3314,2024-03-21,142,316.59
8959,2022-10-10,127,185.03
2649,2023-06-28,199,18.4
8700,2024-04-25,130,62.68
7900,2023-01-12,168,366.78
4800,2023-10-20,188,187.76
3478,2022-06-05,107,170.55
8054,2023-05-23,133,445.04
7059,2023-02-17,148,244.83
9433,2023-06-12,195,450.29
7209,2022-12-21,157,443.89
8115,2023-07-13,174,44.69
3256,2024-02-02,146,472.95
4368,2022-07-06,124,43.09
8387,2022-01-31,102,481.94
9558,2022-09-17,144,229.04
3827,2023-02-25,151,381.63
3487,2023-06-13,195,354.54
4603,2023-07-05,198,261.66
4521,2022-10-31,195,311.63
5517,2022-02-08,133,475.21
2643,2023-05-04,168,464.04
2212,2023-10-06,191,328.89
8345,2023-06-26,191,330.57
5703,2023-11-01,107,127.23
6434,2022-10-05,126,415.17
1019,2022-07-22,179,318.14
1675,2022-03-07,162,413.99
5477,2022-04-18,181,330.64
1608,2022-09-25,124,153.16
7286,2022-08-10,157,98.79
1061,2024-03-14,147,43.1
2154,2023-06-14,100,295.07
4716,2022-03-31,107,145.61
6242,2023-11-24,120,317.1
6559,2022-09-12,197,34.03
6022,2023-03-31,187,190.95
7485,2022-09-10,189,133.97
2442,2022-09-14,177,188.32
2653,2023-01-18,128,31.87
3502,2023-03-18,129,363.47
4269,2024-05-07,102,62.77
1281,2023-08-22,106,12.13
4403,2022-03-31,199,473.41
2235,2024-01-19,110,100.47
5760,2023-01-25,131,414.89
7940,2023-08-05,158,482.41
1785,2022-02-13,111,269.39
4194,2023-12-13,178,265.43
5789,2023-10-26,137,186.87
4775,2023-08-21,123,215.67
6350,2022-01-19,164,243.63
1533,2022-04-11,117,80.29
9593,2023-08-30,145,185.54
4663,2024-02-05,155,408.97
1129,2022-12-23,162,95.29
3959,2023-06-26,106,366.28
2858,2024-01-31,165,327.54
4649,2022-02-02,139,33.36
4097,2022-08-17,153,16.1
4512,2023-06-08,130,179.5
5860,2023-09-22,196,347.62
9833,2024-05-11,151,168.56
1723,2022-06-04,193,335.53
1737,2023-02-27,130,334.4
2299,2024-06-23,133,404.24
4480,2022-09-03,106,54.25
1339,2023-02-09,188,290.68
1152,2024-04-23,115,35.94
6684,2024-01-29,121,92.09
4051,2023-06-25,199,166.12
1426,2022-06-10,152,355.16
8146,2024-01-17,190,487.07
9125,2023-12-03,116,174.55
7347,2022-04-27,103,262.97
3372,2022-09-28,160,133.23
9126,2024-02-09,198,339.37
1949,2023-11-23,185,186.46
8695,2023-05-02,151,243.39
2373,2024-06-03,134,286.07
8082,2022-06-21,143,344.69
3482,2022-10-01,114,34.73
8593,2022-09-16,160,279.68
1370,2022-05-15,143,218.43
8837,2023-11-14,120,71.21
3296,2023-12-23,176,107.98
8034,2024-01-18,146,442.53
7324,2023-02-26,174,436.53
8142,2023-02-25,148,21.5
8028,2022-07-05,152,346.25
7479,2022-12-30,126,279.32
5145,2023-08-30,130,470.21
5021,2023-01-13,143,454.46
3364,2023-06-07,131,291.88
6230,2023-08-03,129,73.78
6970,2024-06-09,117,232.61
9954,2023-12-23,162,363.96
8300,2022-07-15,115,476.11
7755,2024-05-30,134,185.1
2004,2022-04-08,161,393.41
8057,2023-08-28,108,343.25
4755,2022-01-22,161,43.75
3846,2023-03-26,138,281.2
7262,2022-06-21,150,95.84
9541,2023-01-18,109,343.36
3964,2022-05-14,151,306.99
9878,2023-03-02,111,486.66
5637,2022-01-25,171,468.01
3755,2023-05-18,161,9.64
4624,2022-07-04,102,44.61
3732,2022-03-26,182,385.72
7473,2023-07-21,110,344.39
7351,2024-02-02,107,401.47
2693,2022-05-24,189,137.07
1684,2024-05-12,122,425.41
3919,2024-06-28,109,224.0
8166,2023-11-10,117,134.64
4756,2023-02-16,175,10.25
6454,2022-08-12,138,436.33
4283,2022-08-08,125,270.0
5691,2022-06-28,110,487.81
7828,2023-09-23,109,358.77
8350,2023-03-09,102,44.81
2156,2022-09-22,161,296.15
4061,2023-03-05,170,13.48
8157,2023-10-24,160,281.1
6919,2023-02-20,103,178.35
6893,2023-03-29,160,323.43
5445,2023-12-28,107,273.08
7436,2022-07-16,112,134.37
2292,2023-07-08,111,85.36
8902,2022-02-22,134,205.33
3067,2023-04-25,153,493.48
2979,2023-03-19,150,220.67
2736,2022-11-26,142,375.65
2918,2022-09-08,199,33.2
1700,2024-03-17,165,192.54
5046,2024-06-08,114,292.26
3073,2024-02-22,148,376.84
5661,2022-05-03,133,266.55
1394,2024-05-28,138,260.07
4048,2023-01-22,125,383.13
4452,2022-12-05,168,160.08
1522,2024-02-17,147,49.85
9741,2022-12-14,188,176.84
2468,2022-01-29,150,83.7
7230,2022-02-04,197,483.14
9116,2023-06-02,103,290.87
7811,2023-01-31,197,226.07
2421,2023-09-15,126,456.47
8987,2022-10-21,141,450.68
1285,2023-08-12,155,210.77
3745,2022-12-15,192,437.99
8108,2022-05-27,168,36.69
5464,2022-03-08,117,443.43
2445,2024-06-22,160,158.74
6837,2023-06-04,103,284.74
2466,2022-05-02,100,138.5
8167,2022-12-06,149,492.48
9479,2022-06-24,183,40.53
5426,2024-06-18,169,226.24
6932,2023-11-22,119,312.39
2178,2023-08-20,119,309.73
3551,2023-03-27,145,370.69
5370,2023-07-11,126,363.59
7322,2022-05-16,125,397.61
5862,2024-05-04,131,120.97
6855,2022-01-16,109,188.4
2203,2022-11-29,181,194.11
8349,2022-07-14,111,478.14
7386,2023-05-11,173,207.61
2119,2022-01-09,187,114.83
9388,2024-04-07,123,318.01
4975,2022-11-30,150,216.5
9717,2022-11-29,137,128.79
2292,2022-11-23,145,358.99
4655,2022-01-15,188,100.0
5786,2024-04-18,107,318.51
3217,2023-09-06,154,218.11
7590,2022-08-14,177,162.99
2017,2023-03-01,130,473.26
6176,2024-02-29,187,165.58
4590,2023-02-12,115,177.02
9239,2022-04-23,119,435.97
7176,2023-03-04,137,68.88
7647,2022-01-01,114,58.49
5722,2022-09-23,177,144.94
7015,2023-05-06,175,297.86
6122,2022-07-27,133,195.23
8683,2023-09-14,171,306.23
3089,2023-12-13,118,84.08
3056,2023-01-04,168,134.42
4680,2022-11-02,190,284.76
5885,2022-01-12,162,112.49
4114,2022-12-11,176,214.29
8383,2023-04-10,131,288.46
2629,2023-12-01,194,486.96
2543,2023-10-28,136,44.54
8512,2023-05-09,165,232.9
6769,2023-01-03,106,201.15
2904,2024-04-25,147,413.0
2436,2023-02-24,110,450.65
6031,2024-06-07,174,453.97
4317,2024-03-01,186,190.69
5116,2022-06-20,130,155.8
5552,2022-05-14,143,227.32
6563,2023-03-03,144,175.27
7123,2022-01-25,171,360.83
4061,2023-06-14,155,110.72
9089,2022-07-09,131,331.05
9456,2022-05-21,120,463.86
4731,2023-07-09,130,143.56
7327,2024-04-25,100,340.06
4317,2024-03-06,176,76.06
3046,2023-10-20,110,65.09
4144,2022-11-11,192,62.24
4221,2023-03-20,167,73.57
6064,2022-11-15,135,112.0
1722,2023-03-17,178,283.6
8775,2022-04-02,158,384.66
8564,2022-06-28,166,67.79
9275,2022-02-25,155,435.66
5835,2022-06-04,150,422.14
4819,2023-11-03,128,365.06
4364,2022-04-21,184,215.85
7089,2022-05-17,101,5.77
5318,2022-08-20,105,368.71
7936,2023-04-13,130,440.1
3780,2024-01-02,153,170.97
8398,2023-04-26,187,360.4
3452,2022-03-09,139,35.71
6288,2024-03-24,116,356.2
9520,2022-09-06,104,38.81
1425,2022-11-19,101,295.66
9961,2024-06-22,157,300.79
4975,2023-06-02,111,154.57
9799,2024-03-02,104,44.17
7669,2023-03-08,159,474.92
3124,2023-05-02,140,270.11
2300,2023-08-29,119,291.98
6015,2023-03-05,171,309.44
9657,2022-09-26,100,446.07
2964,2023-12-10,155,34.83
6567,2023-06-21,169,447.18
6279,2022-05-28,155,123.64
3360,2022-04-28,153,43.59
3039,2024-04-29,110,330.35
2184,2023-01-02,102,488.6
4934,2024-04-29,194,33.33
6794,2022-03-07,127,215.93
9172,2024-03-23,104,267.24
1777,2023-01-05,189,129.8
4379,2022-06-24,115,491.52
3418,2024-04-10,130,322.28
5077,2023-08-11,127,422.95
3439,2023-05-10,106,210.81
8804,2022-04-24,108,180.21
6269,2022-04-21,138,278.81
6587,2024-01-31,198,220.46
2989,2023-03-15,142,358.9
8868,2023-12-16,126,136.58
1944,2022-05-27,175,227.55
9220,2022-02-04,188,448.09
2897,2022-11-05,192,379.27
6751,2023-06-22,194,88.19
6150,2024-01-20,197,444.0
2697,2022-01-14,132,296.56
6885,2023-01-09,190,341.25
2665,2023-07-11,155,150.66
9951,2023-03-04,101,223.56
2785,2023-12-29,113,404.37
6948,2022-08-21,112,168.68
3607,2023-12-06,123,86.71
9590,2023-07-17,168,192.26
3630,2024-06-05,133,39.26
8660,2023-12-27,186,360.34
1238,2023-10-25,118,78.13
4536,2023-03-16,129,146.14
4861,2023-05-17,148,441.14
9491,2022-10-02,142,272.55
8899,2024-04-29,115,164.06
8145,2022-03-17,151,276.1
6861,2023-03-15,197,113.05
1248,2024-01-02,148,17.46
5323,2024-05-09,110,303.85
8101,2023-11-30,177,358.49
3860,2022-10-16,146,440.49
1723,2023-06-24,178,387.08
1569,2024-06-09,134,463.71
9411,2023-11-23,170,493.05
3834,2022-09-10,128,373.74
8928,2022-05-06,153,434.62
7671,2022-06-26,185,338.5
3122,2022-02-06,122,89.61
5000,2023-02-14,123,94.94
4089,2023-09-03,198,59.58
8165,2023-09-02,109,471.77
8210,2022-05-07,160,338.01
1049,2023-04-28,107,396.01
1514,2022-06-17,147,168.92
5671,2023-08-15,175,232.91
8749,2022-10-21,192,24.69
2165,2024-04-24,128,445.06
1414,2023-09-30,186,427.24
2104,2022-12-09,125,393.48
5858,2022-11-06,136,33.86
4356,2023-10-24,195,91.25
3416,2023-06-12,151,170.41
6611,2023-06-24,137,135.22
6465,2023-02-23,105,420.04
9395,2023-03-20,107,101.44
8192,2023-11-16,116,268.4
6672,2023-07-12,175,287.83
9260,2024-04-19,161,215.38
9707,2022-08-24,185,124.14
4563,2023-03-15,177,480.35
7383,2022-08-02,133,209.63
9898,2022-03-26,118,365.02
7833,2024-03-04,169,96.1
5752,2024-01-14,181,412.29
9123,2022-03-26,199,111.87
4785,2023-05-04,136,339.28
9535,2022-03-06,137,255.72
9727,2023-10-08,114,77.55
9546,2023-10-25,139,17.35
6023,2023-09-19,108,465.72
1982,2022-03-05,152,67.22
2345,2022-12-09,169,353.95
6691,2024-05-24,165,328.08
7002,2022-12-18,179,174.15
1526,2022-06-07,151,96.76
7647,2023-08-12,100,93.27
8252,2023-05-06,129,294.74
1930,2023-10-20,196,275.73
3282,2024-05-04,100,438.59
2946,2023-04-08,138,321.8
4360,2022-08-13,115,410.54
9112,2022-11-09,116,21.04
3925,2023-09-07,181,337.14
4625,2024-05-08,121,120.69
6469,2024-03-23,185,130.16
2223,2023-04-11,198,361.69
8110,2022-03-29,130,397.75
5992,2024-06-01,139,189.01
9814,2022-10-30,126,396.09
5787,2023-11-11,135,224.65
7818,2023-03-11,103,429.53
5726,2023-11-13,168,17.33
3372,2022-05-15,124,46.33
4299,2022-02-19,194,389.29
7451,2023-03-08,177,313.92
9583,2022-12-06,129,281.72
4809,2022-12-13,146,308.92
3407,2023-10-08,111,465.44
5864,2022-12-13,126,329.49
6027,2023-10-11,144,325.5
5260,2022-09-02,187,380.94
5828,2022-04-19,162,433.98
9772,2024-04-04,154,134.65
9315,2024-03-09,129,310.29
2874,2023-06-17,181,294.07
9715,2022-03-31,113,71.75
4123,2022-10-23,155,262.56
5224,2022-04-22,118,39.43
6254,2024-03-23,185,96.55
4198,2023-08-12,125,456.92
8082,2022-06-26,170,64.03
2210,2022-12-09,191,291.56
6404,2023-10-22,137,165.12
5117,2022-04-11,168,279.88
6429,2024-01-28,135,121.31
9689,2023-09-21,117,224.97
5758,2023-08-27,156,434.33
9182,2023-02-05,177,191.23
9916,2022-01-28,122,179.75
1375,2023-06-21,113,225.83
8413,2022-02-27,195,54.74
5398,2023-05-13,168,196.74
4859,2022-10-24,121,8.42
2686,2022-05-14,127,254.18
6012,2022-11-27,142,424.73
1256,2022-09-06,175,278.28
4600,2023-07-04,117,305.82
1050,2024-06-20,199,20.13
7590,2022-03-16,194,430.46
8437,2023-10-16,176,195.58
1594,2024-04-13,183,487.55
5731,2022-06-17,135,64.63
4873,2024-02-10,106,472.61
6748,2023-05-18,122,318.97
6237,2024-06-03,133,30.91
2476,2022-12-21,195,485.99
5870,2022-08-13,120,11.87
9032,2023-10-26,169,366.7
4020,2023-06-15,179,445.32
7066,2022-05-26,198,92.03
9053,2022-08-29,146,174.96
9066,2024-06-02,152,282.81
9167,2024-06-11,183,341.51
5780,2022-12-10,140,436.58
5045,2024-01-19,174,381.73
3233,2022-02-04,131,184.85
9117,2023-12-03,113,411.75
7359,2022-01-01,187,483.21
5197,2022-06-02,194,117.36
1615,2023-03-05,116,41.68
2566,2023-05-23,124,216.18
3339,2022-05-06,163,441.29
9109,2023-05-06,172,79.39
8374,2023-04-27,185,443.47
7707,2022-12-11,147,496.15
1378,2024-01-08,134,31.73
4465,2022-08-09,136,250.15
7005,2023-12-24,154,167.8
3271,2022-01-25,116,199.87
2007,2023-06-12,127,228.56
7800,2022-07-01,100,371.15
1109,2023-05-14,152,297.69
3771,2024-04-20,172,480.79
4883,2023-10-03,154,169.72
3600,2022-02-11,160,273.04
6518,2023-04-26,112,407.6
4243,2024-04-27,146,189.65
2005,2024-01-18,163,235.32
1305,2024-05-21,131,344.06
6701,2023-03-15,127,431.07
1958,2023-02-06,152,210.76
6270,2023-06-30,130,268.32
8595,2022-12-11,107,487.69
4538,2024-06-11,171,26.02
8020,2022-02-14,197,226.87
2630,2023-10-08,186,319.81
3603,2022-01-21,173,9.17
9258,2023-09-26,124,300.41
1205,2022-03-11,132,32.82
6691,2024-05-13,167,429.49
7141,2024-05-22,106,404.51
4145,2022-02-17,196,20.97
4120,2023-05-06,165,29.16
7728,2023-07-05,145,378.04
9899,2022-10-14,195,187.92
7030,2022-01-10,104,289.64
1178,2023-06-26,116,138.81
6167,2024-01-26,175,90.62
1112,2022-10-01,151,151.56
9948,2023-08-23,111,127.12
9350,2024-01-26,161,226.91
9977,2023-01-16,134,374.6
2803,2022-11-25,161,279.29
3298,2023-04-24,120,306.54
2542,2022-01-15,184,237.69
8259,2023-05-31,165,165.74
3154,2022-07-10,152,76.04
9766,2022-06-17,120,180.51
2381,2023-06-05,114,334.27
6902,2023-09-13,174,368.22
2222,2022-05-17,173,237.24
2501,2022-06-03,181,324.27
4574,2023-01-23,122,109.22
4729,2022-07-28,130,430.73
8740,2022-09-29,153,433.64
4191,2022-05-23,154,163.56
8476,2023-09-03,125,276.12
2561,2024-06-07,152,305.3
3522,2024-03-30,165,238.85
3391,2022-03-10,138,456.02
3675,2022-09-04,106,371.16
3183,2022-09-18,187,337.89
9468,2024-02-27,138,262.45
9066,2022-03-20,131,47.0
3078,2023-10-20,125,58.37
5342,2023-09-15,186,153.01
2120,2024-02-09,177,109.7
6419,2023-08-28,128,476.5
4370,2023-06-09,124,207.86
2908,2024-02-11,155,438.92
4520,2023-09-13,130,409.95
5307,2022-11-26,165,407.22
5496,2022-07-08,101,111.78
5750,2022-04-05,186,226.42
1497,2023-09-09,146,162.39
7991,2022-01-08,174,485.35
4587,2022-03-08,128,438.99
3413,2023-05-11,198,128.71
4800,2022-07-10,148,160.19
9654,2023-01-01,172,266.81
7171,2024-02-07,131,142.91
4457,2023-06-05,129,413.14
9464,2022-04-27,114,410.52
7969,2022-09-24,161,363.55
2150,2023-09-03,177,346.21
8454,2023-04-30,116,275.91
6207,2023-05-24,121,176.82
1018,2022-10-25,129,419.28
4178,2024-06-27,180,430.12
6577,2022-06-13,115,29.51
5081,2023-01-11,151,202.32
7454,2023-10-15,107,18.18
9603,2022-09-25,163,420.54
9933,2023-07-03,138,92.66
3671,2022-03-15,130,338.56
7387,2023-05-23,111,181.9
7833,2022-03-14,132,408.95
3624,2022-11-04,157,257.3
6499,2022-07-18,111,165.58
1514,2022-05-10,124,165.32
1206,2024-01-28,137,166.83
1947,2024-04-03,147,395.35
2828,2023-07-26,181,357.0
7861,2024-03-01,182,163.01
7094,2023-09-07,154,247.65
7345,2024-03-18,102,42.7
3167,2024-04-11,198,414.61
8979,2023-05-02,168,136.65
6926,2024-05-02,134,445.17
7532,2022-05-31,150,300.41
6656,2023-10-31,126,286.07
6943,2022-07-25,136,85.55
9793,2022-06-28,184,39.42
6439,2022-07-16,115,278.55
9903,2024-01-05,191,236.65
2203,2022-03-30,124,64.24
8000,2024-03-09,132,418.62
7639,2023-03-10,161,211.53
8689,2024-02-27,116,133.93
8513,2024-01-18,142,395.19
7626,2022-07-02,129,456.97
8386,2022-07-28,140,156.45
4131,2023-05-08,103,389.1
8134,2022-05-10,165,328.0
4730,2023-10-27,159,494.92
3666,2022-01-13,108,105.98
1549,2023-09-26,130,480.54
5741,2024-05-20,188,161.06
2244,2024-01-02,199,208.92
5012,2022-04-16,168,182.62
7196,2023-01-10,123,137.88
5545,2023-08-05,123,348.15
7205,2023-12-08,192,296.63
8190,2023-11-29,144,156.32
